SOS_VoterID,firstname,lastname,streetnumber,streetname,address,city,county,precinct_raw,party,sex,age,subdivision
7002848,Olivia,Rodriguez,9661,Aspen Ln,9661 Aspen Ln,LAKESIDE,Northgate,110,REP,M,53,
7000141,Priya,Ali,6462,Hawthorn Blvd,6462 Hawthorn Blvd,Lakeside,Southfield,130,IND,F,81,
7009754,Mateo,Nguyen,8060,Magnolia Ct,8060 Magnolia Ct,LAKESIDE,Southfield,130,U,M,23,STONEBRIAR
7002807,Maria,Brown,8138,Dogwood Ln,8138 Dogwood Ln,LAKESIDE,Northgate,110,LIB,M,86,AUTUMN GROVE PHASE FOUR
7001381,Wei,Ali,9475,Willow Ln,9475 Willow Ln,lakeside,Northgate,45,DEM,U,58,AUTUMN GROVE PHASE FOUR
7006697,Wei,Anderson,246,Willow St,246 Willow St,LAKESIDE,Northgate,10,LIB,M,42,
7000169,Maria,Singh,7416,Oak Blvd,7416 Oak Blvd,Lakeside,Northgate,30,REP,M,88,WILLOW CREEK PH 3
7001698,Maria,Thomas,4743,Cedar St,4743 Cedar St,RIVERTON,Southfield,130,,,44,AUTUMN GROVE PHASE FOUR
7007955,Olivia,Singh,1801,Birch Ln,1801 Birch Ln,Lakeside,Northgate,20,DEM,,44,RIVERWALK
7005796,Ama,Hernandez,4725,Oak Way,4725 Oak Way,LAKESIDE,Northgate,45,IND,M,27,WILLOW CREEK
7007796,Yuki,Lee,4436,Oak Way,4436 Oak Way,OAKDALE,Northgate,20,GRN,F,48,OAK HOLLOW UNIT 3
7004214,James,Okafor,4410,Hawthorn Dr,4410 Hawthorn Dr,LAKESIDE,Southfield,030,DEM,M,84,STONEBRIAR SEC 7 (CPL)
7002952,David,Anderson,2270,Pine Ct,2270 Pine Ct,lakeside,Southfield,210,IND,U,77,OAK HOLLOW UNIT 5
7001051,Raj,Park,357,Maple St,357 Maple St,LAKESIDE,Northgate,10,REP,F,52,
7003608,Ama,Mensah,4716,Juniper Ln,4716 Juniper Ln,LAKESIDE,Northgate,110,Independent,,35,HARBOR LANDING (CFR)
7001370,Mary,Patel,9813,Elm Blvd,9813 Elm Blvd,LAKESIDE,Southfield,030,REP,F,79,THE MEADOWS
7000390,Raj,Mensah,3007,Aspen Ct,3007 Aspen Ct,LAKESIDE,Southfield,030,LIB,F,85,WILLOW CREEK
7000993,Priya,Lee,2804,Cypress Blvd,2804 Cypress Blvd, LAKESIDE ,Southfield,030,REP,U,75,STONEBRIAR SEC 7 (CPL)
7001970,Patricia,Davis,5933,Birch Way,5933 Birch Way,Lakeside,Southfield,210,Independent,M,51,
7008963,Aisha,Mensah,5397,Magnolia Way,5397 Magnolia Way,lakeside,Southfield,015,U,M,69,THE MEADOWS
7006068,Noah,Thomas,6650,Magnolia Ln,6650 Magnolia Ln,LAKESIDE,Northgate,45,NPA,M,46,STONEBRIAR SECTION 4
7000740,Sofia,Mensah,5608,Aspen Dr,5608 Aspen Dr, LAKESIDE ,Southfield,015,GRN,M,67,
7003808,Elizabeth,Martinez,8952,Cypress Ln,8952 Cypress Ln,Lakeside,Northgate,10,GRN,,38,WILLOW CREEK PHASE TWO (CFR)
7005464,Mateo,Hernandez,5761,Cedar Ln,5761 Cedar Ln,lakeside,Northgate,20,LIB,M,75,
7001346,Ama,Rodriguez,4735,Willow St,4735 Willow St,lakeside,Southfield,130,REP,M,84,MEADOWS PHASE ONE
7007962,Yuki,Rossi,5900,Juniper St,5900 Juniper St, LAKESIDE ,Southfield,030,DEM,M,,THE MEADOWS
7008637,Yuki,Johnson,5466,Aspen Trl,5466 Aspen Trl,LAKESIDE,Northgate,10,DEM,M,87,STONEBRIAR SEC 7 (CPL)
7006368,Emma,Johnson,244,Oak St,244 Oak St,lakeside,Southfield,015,DEM,U,33,STONEBRIAR
7009140,Michael,Cohen,2599,Cypress Ln,2599 Cypress Ln,LAKESIDE,Northgate,30,DEM,F,19,
7001447,Liam,Mensah,6466,Aspen Way,6466 Aspen Way,RIVERTON,Northgate,10,GRN,U,71,
7006395,Hana,Lee,267,Pine Blvd,267 Pine Blvd,Lakeside,Southfield,264,U,U,59,RIVERWALK
7000293,Wei,Rodriguez,9739,Juniper Blvd,9739 Juniper Blvd,LAKESIDE,Northgate,10,NPA,,36,AUTUMN GROVE PHASE FOUR
7003728,Linda,Smith,4663,Magnolia Ct,4663 Magnolia Ct, LAKESIDE ,Southfield,030,LIB,U,42,
7002057,Wei,Khan,3686,Birch Way,3686 Birch Way,LAKESIDE,Northgate,10,,,51,PRESTON RIDGE SECTION 2
7009680,Carlos,Johnson,1929,Birch Ct,1929 Birch Ct,LAKESIDE,Northgate,10,REP,,21,HARBOR LANDING (CFR)
7001191,Ama,Wilson,6156,Hawthorn Way,6156 Hawthorn Way,lakeside,Northgate,20,DEM,,34,PRESTON RIDGE SECTION 2
7004488,Jennifer,Thomas,6159,Cedar Ct,6159 Cedar Ct, LAKESIDE ,Northgate,10,Independent,M,87,AUTUMN GROVE PHASE FOUR
7006336,Emma,Ali,691,Magnolia St,691 Magnolia St,LAKESIDE,Southfield,015,DEM,U,19,OAK HOLLOW UNIT 3
7005569,Priya,Ali,9561,Oak Ln,9561 Oak Ln, LAKESIDE ,Southfield,130,NPA,,50,HARBOR LANDING (CFR)
7008090,Priya,Davis,9548,Cedar Trl,9548 Cedar Trl,Lakeside,Southfield,015,GRN,M,40,OAK HOLLOW UNIT 3
7005018,David,Anderson,729,Cypress Ct,729 Cypress Ct,lakeside,Northgate,10,U,M,25,
7003703,Aisha,Lee,8975,Cypress Way,8975 Cypress Way, LAKESIDE ,Northgate,45,Independent,M,68,
7008117,Fatima,Khan,4000,Maple St,4000 Maple St,lakeside,Northgate,253,DEM,,88,STONEBRIAR SEC 7 (CPL)
7008445,Noah,Martinez,4774,Cypress St,4774 Cypress St,LAKESIDE,Southfield,130,IND,F,21,MEADOWS PHASE ONE
7008107,John,Anderson,2325,Birch Way,2325 Birch Way,LAKESIDE,Northgate,220,LIB,F,81,MEADOWS PHASE ONE
7004023,Elizabeth,Martinez,6290,Maple Dr,6290 Maple Dr,OAKDALE,Northgate,30,DEM,M,53,HARBOR LANDING
7003816,Mateo,Singh,9624,Magnolia Ln,9624 Magnolia Ln,Lakeside,Southfield,210,DEM,M,74,STONEBRIAR SECTION 4
7007220,Priya,Lee,8268,Pine Way,8268 Pine Way,LAKESIDE,Northgate,110,GRN,M,60,
7004520,Patricia,Park,5061,Juniper Dr,5061 Juniper Dr,LAKESIDE,Southfield,120,REP,U,73,WILLOW CREEK PHASE TWO (CFR)
7008154,Noah,Hernandez,9543,Cedar St,9543 Cedar St,LAKESIDE,Northgate,20,REP,,42,HARBOR LANDING (CFR)
7001049,Jennifer,Ali,5804,Magnolia Ct,5804 Magnolia Ct,lakeside,Northgate,10,DEM,U,55,WILLOW CREEK PH 3
7006276,Yuki,Mensah,151,Oak Ct,151 Oak Ct,Lakeside,Southfield,264,NPA,F,47,HARBOR LANDING
7002449,Fatima,Park,7055,Birch Blvd,7055 Birch Blvd, LAKESIDE ,Southfield,210,DEM,F,75,WILLOW CREEK PH 3
7007600,Sofia,Khan,7841,Dogwood Trl,7841 Dogwood Trl,LAKESIDE,Northgate,10,NPA,M,60,OAK HOLLOW UNIT 5
7001149,Mary,Thomas,8086,Pine Ct,8086 Pine Ct,lakeside,Northgate,10,,U,84,OAK HOLLOW UNIT 3
7007233,Elizabeth,Rossi,5619,Aspen Way,5619 Aspen Way, LAKESIDE ,Southfield,015,REP,U,65,STONEBRIAR
7009337,Jennifer,Wang,6400,Sycamore Blvd,6400 Sycamore Blvd, LAKESIDE ,Southfield,015,,M,21,
7008670,Liam,Hernandez,6330,Aspen Trl,6330 Aspen Trl,Lakeside,Northgate,45,LIB,M,74,PRESTON RIDGE
7003651,David,Wang,3815,Oak St,3815 Oak St,LAKESIDE,Southfield,075,IND,M,89,AUTUMN GROVE PHASE FOUR
7008797,Mary,Ali,1966,Oak Ln,1966 Oak Ln,LAKESIDE,Northgate,110,,,,PRESTON RIDGE SECTION 2
7000674,Sofia,Hernandez,8190,Pine Ct,8190 Pine Ct,lakeside,Southfield,015,REP,F,46,
7006204,Mateo,Martinez,6499,Aspen Ct,6499 Aspen Ct,lakeside,Northgate,30,DEM,F,69,
7002466,Mei,Mensah,9221,Birch St,9221 Birch St,LAKESIDE,Northgate,30,REP,,60,STONEBRIAR SEC 7 (CPL)
7008475,Aisha,Park,5754,Aspen Trl,5754 Aspen Trl, LAKESIDE ,Southfield,130,REP,M,50,WILLOW CREEK PH 3
7008498,Aisha,Park,2331,Aspen Ln,2331 Aspen Ln,OAKDALE,Southfield,015,U,M,22,PRESTON RIDGE SECTION 2
7005373,Hana,Martinez,7544,Aspen Way,7544 Aspen Way,LAKESIDE,Northgate,45,REP,,54,HARBOR LANDING
7003419,John,Rodriguez,504,Elm Ln,504 Elm Ln,OAKDALE,Southfield,015,REP,M,79,
7004692,Mary,Mensah,7172,Oak Blvd,7172 Oak Blvd,Lakeside,Northgate,45,DEM,U,31,STONEBRIAR SECTION 4
7008909,Kofi,Davis,8056,Cedar Blvd,8056 Cedar Blvd,lakeside,Northgate,45,REP,M,73,HARBOR LANDING (CFR)
7003136,Wei,Brown,1119,Willow Blvd,1119 Willow Blvd, LAKESIDE ,Southfield,210,REP,F,65,
7006668,David,Patel,5506,Dogwood Way,5506 Dogwood Way,RIVERTON,Southfield,030,LIB,M,73,
7005047,Fatima,Rodriguez,4709,Willow Dr,4709 Willow Dr,lakeside,Southfield,015,LIB,M,38,HARBOR LANDING (CFR)
7001304,James,Cohen,4626,Dogwood Ct,4626 Dogwood Ct,lakeside,Northgate,45,NPA,F,37,WILLOW CREEK PHASE TWO (CFR)
7006202,John,Mensah,716,Maple Ln,716 Maple Ln,lakeside,Northgate,45,NPA,F,48,WILLOW CREEK PH 3
7009802,Linda,Johnson,2570,Aspen Way,2570 Aspen Way,lakeside,Southfield,264,REP,,65,OAK HOLLOW UNIT 5
7001297,Mary,Rodriguez,8313,Dogwood Way,8313 Dogwood Way,lakeside,Southfield,264,REP,M,81,WILLOW CREEK PHASE TWO (CFR)
7005314,Ama,Brown,3817,Willow Ct,3817 Willow Ct,LAKESIDE,Northgate,10,NPA,F,70,AUTUMN GROVE PHASE FOUR
7005465,Carlos,Brown,5662,Elm Trl,5662 Elm Trl,PINEHURST,Southfield,210,DEM,,77,MEADOWS PHASE ONE
7001726,Patricia,Garcia,6270,Cedar Blvd,6270 Cedar Blvd,lakeside,Southfield,210,IND,U,37,RIVERWALK PH 1
7009065,Yuki,Park,937,Hawthorn Ct,937 Hawthorn Ct,LAKESIDE,Southfield,015,REP,M,23,THE MEADOWS
7004808,Jose,Rodriguez,8521,Maple St,8521 Maple St,Lakeside,Northgate,45,REP,,80,STONEBRIAR SECTION 4
7003881,Aisha,Brown,6667,Cypress Ct,6667 Cypress Ct,Lakeside,Southfield,120,Independent,,74,STONEBRIAR
7000777,Michael,Rodriguez,6385,Magnolia Way,6385 Magnolia Way,LAKESIDE,Southfield,015,DEM,M,84,PRESTON RIDGE SECTION 2
7006646,Wei,Mensah,5708,Maple Dr,5708 Maple Dr,Lakeside,Northgate,45,U,U,47,THE MEADOWS
7009762,Linda,Khan,9366,Hawthorn Way,9366 Hawthorn Way, LAKESIDE ,Northgate,45,REP,U,88,STONEBRIAR SECTION 4
7008000,Omar,Garcia,8619,Magnolia Trl,8619 Magnolia Trl,LAKESIDE,Northgate,30,IND,M,24,HARBOR LANDING (CFR)
7000552,Raj,Ali,4838,Aspen Trl,4838 Aspen Trl,Lakeside,Northgate,45,REP,F,84,HARBOR LANDING
7004866,Patricia,Hernandez,4521,Willow Ln,4521 Willow Ln,LAKESIDE,Northgate,45,IND,M,68,OAK HOLLOW UNIT 5
7006679,Wei,Lee,4806,Dogwood Ct,4806 Dogwood Ct,LAKESIDE,Southfield,120,NPA,,51,AUTUMN GROVE PHASE FOUR
7003084,Wei,Okafor,8426,Oak Ln,8426 Oak Ln,OAKDALE,Northgate,45,GRN,U,43,RIVERWALK
7007658,Jennifer,Hernandez,6259,Maple Way,6259 Maple Way,LAKESIDE,Northgate,30,DEM,F,24,AUTUMN GROVE PHASE FOUR
7005477,James,Brown,2329,Hawthorn Ln,2329 Hawthorn Ln,Lakeside,Northgate,220,REP,M,26,STONEBRIAR SECTION 4
7007182,Liam,Okafor,8971,Juniper Way,8971 Juniper Way, LAKESIDE ,Northgate,110,DEM,M,70,PRESTON RIDGE SECTION 2
7001773,Hana,Ali,9519,Birch Trl,9519 Birch Trl,LAKESIDE,Southfield,030,NPA,M,42,
7003682,Wei,Patel,4453,Magnolia St,4453 Magnolia St,LAKESIDE,Northgate,253,Independent,U,73,STONEBRIAR SEC 7 (CPL)
7008271,Liam,Ali,6021,Elm Blvd,6021 Elm Blvd,LAKESIDE,Northgate,253,IND,M,75,HARBOR LANDING
7003941,Raj,Rodriguez,2070,Pine Way,2070 Pine Way,LAKESIDE,Northgate,20,LIB,U,42,PRESTON RIDGE SECTION 2
7001122,David,Rossi,8672,Juniper Dr,8672 Juniper Dr,LAKESIDE,Southfield,030,NPA,F,,MEADOWS PHASE ONE
7003017,Jose,Okafor,8331,Cedar Ct,8331 Cedar Ct, LAKESIDE ,Northgate,45,DEM,M,70,HARBOR LANDING
7006718,David,Thomas,4232,Dogwood Ct,4232 Dogwood Ct,LAKESIDE,Southfield,015,REP,F,47,HARBOR LANDING
7002203,James,Ali,6041,Maple St,6041 Maple St,RIVERTON,Southfield,130,Independent,,55,WILLOW CREEK
7001901,Omar,Smith,2492,Magnolia Ln,2492 Magnolia Ln,Lakeside,Northgate,45,DEM,F,70,
7002538,Kofi,Rodriguez,5259,Maple Blvd,5259 Maple Blvd,RIVERTON,Southfield,130,U,F,50,WILLOW CREEK PHASE TWO (CFR)
7008490,Aisha,Rodriguez,5948,Willow Ct,5948 Willow Ct,LAKESIDE,Southfield,030,,U,19,RIVERWALK PH 1
7005993,Jose,Wang,9901,Cypress Ct,9901 Cypress Ct,OAKDALE,Southfield,030,REP,,73,HARBOR LANDING (CFR)
7007028,Fatima,Garcia,8110,Juniper Trl,8110 Juniper Trl,LAKESIDE,Northgate,10,REP,F,61,AUTUMN GROVE PHASE FOUR
7002732,Linda,Rossi,5557,Maple Way,5557 Maple Way,lakeside,Southfield,120,REP,M,82,AUTUMN GROVE PHASE FOUR
7006511,Mateo,Nguyen,6943,Juniper Ct,6943 Juniper Ct,OAKDALE,Northgate,110,U,,33,PRESTON RIDGE SECTION 2
7003645,Olivia,Park,1627,Aspen Ln,1627 Aspen Ln, LAKESIDE ,Northgate,30,LIB,,88,STONEBRIAR SECTION 4
7006895,John,Patel,238,Magnolia Ct,238 Magnolia Ct,LAKESIDE,Northgate,110,DEM,U,,PRESTON RIDGE SECTION 2
7002028,Robert,Martinez,9190,Magnolia Ln,9190 Magnolia Ln,LAKESIDE,Northgate,253,NPA,M,73,OAK HOLLOW UNIT 3
7006089,David,Mensah,272,Willow Way,272 Willow Way,Lakeside,Southfield,015,DEM,U,64,WILLOW CREEK PHASE TWO (CFR)
7004142,Sofia,Patel,2539,Magnolia St,2539 Magnolia St,Lakeside,Northgate,30,U,M,56,OAK HOLLOW UNIT 3
7006473,Mei,Hernandez,6738,Birch Dr,6738 Birch Dr,LAKESIDE,Northgate,45,REP,M,79,OAK HOLLOW UNIT 5
7002871,Ama,Martinez,760,Cypress St,760 Cypress St,LAKESIDE,Northgate,110,DEM,M,67,STONEBRIAR
7008156,Robert,Wang,7385,Cedar Trl,7385 Cedar Trl,Lakeside,Southfield,075,IND,F,83,STONEBRIAR
7003090,John,Khan,1249,Dogwood Dr,1249 Dogwood Dr,OAKDALE,Northgate,10,REP,,36,
7002080,Sofia,Garcia,9024,Sycamore Ln,9024 Sycamore Ln,Lakeside,Northgate,45,REP,U,21,
7003699,Jose,Rossi,3293,Dogwood Blvd,3293 Dogwood Blvd,LAKESIDE,Northgate,45,NPA,M,18,STONEBRIAR SEC 7 (CPL)
7001229,Linda,Hernandez,9087,Cypress Ln,9087 Cypress Ln,Lakeside,Southfield,015,LIB,F,85,RIVERWALK PH 1
7004411,Olivia,Cohen,5821,Pine Dr,5821 Pine Dr,lakeside,Southfield,210,GRN,F,31,RIVERWALK PH 1
7003108,Olivia,Smith,4925,Sycamore Trl,4925 Sycamore Trl,LAKESIDE,Southfield,130,LIB,U,80,MEADOWS PHASE ONE
7003033,Ama,Wang,816,Maple Dr,816 Maple Dr,OAKDALE,Northgate,20,DEM,M,63,HARBOR LANDING
7002085,Ama,Mensah,5297,Aspen Dr,5297 Aspen Dr,LAKESIDE,Southfield,015,REP,M,22,WILLOW CREEK PH 3
7007482,Mary,Park,890,Hawthorn Trl,890 Hawthorn Trl, LAKESIDE ,Northgate,220,GRN,U,40,PRESTON RIDGE SECTION 2
7002436,Wei,Martinez,4447,Magnolia St,4447 Magnolia St,lakeside,Southfield,210,Independent,,88,MEADOWS PHASE ONE
7004563,Robert,Johnson,4528,Oak St,4528 Oak St,Lakeside,Northgate,10,Independent,,35,WILLOW CREEK
7009377,Yuki,Rossi,9821,Cedar Blvd,9821 Cedar Blvd,LAKESIDE,Northgate,253,,F,71,HARBOR LANDING (CFR)
7002363,Michael,Anderson,7787,Hawthorn Dr,7787 Hawthorn Dr,LAKESIDE,Southfield,015,GRN,F,81,HARBOR LANDING (CFR)
7001107,Liam,Davis,7578,Willow Blvd,7578 Willow Blvd,lakeside,Northgate,110,REP,U,21,RIVERWALK
7001821,Linda,Brown,1638,Sycamore Dr,1638 Sycamore Dr,LAKESIDE,Southfield,210,DEM,U,,OAK HOLLOW UNIT 3
7003328,Wei,Rodriguez,7622,Juniper St,7622 Juniper St,lakeside,Northgate,45,Independent,F,82,STONEBRIAR
7005589,Jennifer,Wilson,8487,Aspen Ln,8487 Aspen Ln,LAKESIDE,Northgate,110,REP,U,26,
7002520,Carlos,Cohen,2792,Oak Ln,2792 Oak Ln,Lakeside,Northgate,110,U,M,79,STONEBRIAR
7002310,Michael,Anderson,9851,Cedar Ct,9851 Cedar Ct,LAKESIDE,Northgate,10,REP,F,57,
7007000,Olivia,Ali,5183,Hawthorn St,5183 Hawthorn St,lakeside,Northgate,10,U,M,78,STONEBRIAR SEC 7 (CPL)
7009228,Noah,Davis,6533,Cedar St,6533 Cedar St,RIVERTON,Northgate,45,REP,M,65,WILLOW CREEK
7001340,Mei,Ali,302,Oak Dr,302 Oak Dr, LAKESIDE ,Southfield,210,DEM,M,86,STONEBRIAR SECTION 4
7004714,Aisha,Martinez,7291,Dogwood Dr,7291 Dogwood Dr,LAKESIDE,Southfield,130,REP,M,60,
7001143,Wei,Park,4535,Pine Dr,4535 Pine Dr,lakeside,Northgate,20,GRN,M,92,STONEBRIAR SECTION 4
7005391,Aisha,Cohen,4480,Juniper Ct,4480 Juniper Ct, LAKESIDE ,Northgate,45,DEM,U,77,STONEBRIAR
7004818,Mateo,Brown,6521,Pine Trl,6521 Pine Trl,LAKESIDE,Northgate,30,DEM,F,87,WILLOW CREEK PH 3
7009264,Jennifer,Singh,8554,Pine St,8554 Pine St,LAKESIDE,Northgate,30,REP,F,23,
7005251,Aisha,Hernandez,8836,Willow St,8836 Willow St,LAKESIDE,Southfield,130,DEM,M,51,
7003826,James,Johnson,7885,Birch Ct,7885 Birch Ct, LAKESIDE ,Southfield,120,REP,M,39,STONEBRIAR SECTION 4
7009780,Omar,Khan,5159,Oak Trl,5159 Oak Trl,LAKESIDE,Southfield,015,DEM,M,68,STONEBRIAR SEC 7 (CPL)
7007680,Patricia,Park,2973,Dogwood St,2973 Dogwood St,OAKDALE,Southfield,264,,F,60,HARBOR LANDING
7005706,Noah,Garcia,8637,Elm Ct,8637 Elm Ct,Lakeside,Northgate,20,,M,55,
7001647,Elizabeth,Cohen,854,Maple Trl,854 Maple Trl,LAKESIDE,Northgate,253,IND,F,50,WILLOW CREEK PH 3
7004838,Ama,Mensah,8698,Willow Trl,8698 Willow Trl,LAKESIDE,Northgate,30,DEM,M,81,STONEBRIAR SEC 7 (CPL)
7008167,Michael,Martinez,7964,Birch Blvd,7964 Birch Blvd,LAKESIDE,Southfield,015,Independent,F,20,OAK HOLLOW UNIT 5
7003690,Mei,Rodriguez,8196,Hawthorn Ln,8196 Hawthorn Ln,LAKESIDE,Southfield,210,DEM,M,49,HARBOR LANDING (CFR)
7007350,John,Thomas,6859,Maple St,6859 Maple St,Lakeside,Southfield,015,GRN,U,27,AUTUMN GROVE PHASE FOUR
7002075,Mei,Thomas,4189,Magnolia Dr,4189 Magnolia Dr, LAKESIDE ,Northgate,30,U,M,76,OAK HOLLOW UNIT 3
7009665,James,Thomas,772,Maple Blvd,772 Maple Blvd,LAKESIDE,Northgate,110,DEM,F,43,MEADOWS PHASE ONE
7005575,Kofi,Cohen,2054,Dogwood Ct,2054 Dogwood Ct,lakeside,Northgate,10,REP,F,31,WILLOW CREEK
7002306,Mateo,Nguyen,8261,Cedar Trl,8261 Cedar Trl,LAKESIDE,Southfield,120,DEM,M,30,
7001410,Jennifer,Rossi,3023,Oak Dr,3023 Oak Dr,LAKESIDE,Southfield,015,,M,54,
7007331,Elizabeth,Okafor,9096,Pine Dr,9096 Pine Dr,LAKESIDE,Northgate,30,,M,75,OAK HOLLOW UNIT 5
7007591,Fatima,Ali,5181,Cedar Way,5181 Cedar Way,LAKESIDE,Northgate,253,GRN,F,43,WILLOW CREEK
7001442,Kofi,Singh,7483,Cedar Ln,7483 Cedar Ln,RIVERTON,Northgate,30,REP,M,89,RIVERWALK PH 1
7009614,Mateo,Okafor,9965,Magnolia Trl,9965 Magnolia Trl,Lakeside,Northgate,10,LIB,M,64,STONEBRIAR SECTION 4
7007613,Michael,Patel,7559,Aspen Trl,7559 Aspen Trl,PINEHURST,Northgate,10,DEM,M,88,STONEBRIAR SECTION 4
7002540,Michael,Lee,6237,Cypress Blvd,6237 Cypress Blvd,LAKESIDE,Southfield,210,DEM,M,43,WILLOW CREEK PHASE TWO (CFR)
7001498,Carlos,Singh,2921,Aspen Ct,2921 Aspen Ct,LAKESIDE,Southfield,120,DEM,M,53,WILLOW CREEK PHASE TWO (CFR)
7006239,Jennifer,Anderson,545,Willow Ct,545 Willow Ct, LAKESIDE ,Northgate,10,U,M,82,AUTUMN GROVE PHASE FOUR
7005903,Kofi,Nguyen,6297,Maple Ln,6297 Maple Ln,LAKESIDE,Southfield,210,LIB,,62,STONEBRIAR
7003873,Ama,Hernandez,877,Oak Blvd,877 Oak Blvd,Lakeside,Northgate,20,U,M,70,HARBOR LANDING (CFR)
7009156,Liam,Okafor,2459,Dogwood Ln,2459 Dogwood Ln,LAKESIDE,Southfield,030,DEM,U,92,OAK HOLLOW UNIT 5
7008985,Raj,Mensah,318,Maple St,318 Maple St, LAKESIDE ,Northgate,45,DEM,M,32,
7005707,Robert,Martinez,5216,Pine Way,5216 Pine Way, LAKESIDE ,Southfield,015,NPA,F,53,HARBOR LANDING
7002659,Sofia,Brown,5958,Hawthorn Ln,5958 Hawthorn Ln,LAKESIDE,Northgate,45,LIB,F,18,STONEBRIAR SEC 7 (CPL)
7004810,David,Smith,1412,Magnolia Ct,1412 Magnolia Ct, LAKESIDE ,Northgate,10,DEM,F,27,STONEBRIAR SECTION 4
7008497,Yuki,Wang,7459,Birch Way,7459 Birch Way,LAKESIDE,Southfield,120,GRN,F,43,MEADOWS PHASE ONE
7000706,Mei,Okafor,1132,Hawthorn Way,1132 Hawthorn Way,lakeside,Northgate,10,REP,,54,OAK HOLLOW UNIT 5
7001437,Noah,Khan,1736,Cedar Trl,1736 Cedar Trl, LAKESIDE ,Northgate,45,DEM,M,45,MEADOWS PHASE ONE
7003366,Jennifer,Wang,8939,Willow Trl,8939 Willow Trl,LAKESIDE,Northgate,220,REP,F,31,RIVERWALK PH 1
7002535,John,Hernandez,2149,Sycamore Trl,2149 Sycamore Trl,LAKESIDE,Northgate,45,,M,68,WILLOW CREEK PH 3
7003870,Sofia,Rodriguez,2657,Dogwood Ct,2657 Dogwood Ct,LAKESIDE,Northgate,45,DEM,M,,MEADOWS PHASE ONE
7002365,John,Mensah,707,Pine Way,707 Pine Way,LAKESIDE,Northgate,45,IND,M,85,WILLOW CREEK PHASE TWO (CFR)
7001681,Priya,Okafor,1202,Cypress St,1202 Cypress St,LAKESIDE,Northgate,10,GRN,F,76,WILLOW CREEK PH 3
7009026,Mary,Martinez,8522,Cedar St,8522 Cedar St,LAKESIDE,Northgate,253,GRN,,30,HARBOR LANDING (CFR)
7003145,Robert,Rodriguez,8922,Dogwood Ln,8922 Dogwood Ln,LAKESIDE,Southfield,210,DEM,F,34,THE MEADOWS
7002302,John,Wilson,7721,Pine Ct,7721 Pine Ct,Lakeside,Northgate,220,LIB,M,49,AUTUMN GROVE PHASE FOUR
7004632,Linda,Rodriguez,5408,Elm Ln,5408 Elm Ln,LAKESIDE,Northgate,10,NPA,M,32,MEADOWS PHASE ONE
7005475,Ama,Mensah,7699,Hawthorn Ln,7699 Hawthorn Ln,lakeside,Northgate,10,DEM,,34,PRESTON RIDGE
7002721,Mateo,Khan,6062,Pine Blvd,6062 Pine Blvd,lakeside,Southfield,210,DEM,F,27,
7007553,James,Khan,9234,Sycamore Dr,9234 Sycamore Dr,LAKESIDE,Northgate,30,Independent,F,30,RIVERWALK
7001797,James,Davis,9166,Birch Way,9166 Birch Way,Lakeside,Northgate,10,LIB,F,29,WILLOW CREEK PHASE TWO (CFR)
7001091,James,Lee,3051,Maple Trl,3051 Maple Trl,LAKESIDE,Southfield,030,LIB,F,52,AUTUMN GROVE PHASE FOUR
7007559,Fatima,Lee,3853,Elm Ln,3853 Elm Ln,LAKESIDE,Northgate,30,DEM,M,,WILLOW CREEK
7001733,Patricia,Rossi,2717,Magnolia St,2717 Magnolia St,LAKESIDE,Southfield,130,,M,84,WILLOW CREEK PHASE TWO (CFR)
7008162,James,Wilson,8162,Hawthorn Ct,8162 Hawthorn Ct,LAKESIDE,Northgate,20,DEM,M,48,RIVERWALK PH 1
7003258,Yuki,Nguyen,7348,Dogwood Dr,7348 Dogwood Dr,LAKESIDE,Northgate,10,NPA,M,35,STONEBRIAR SEC 7 (CPL)
7002322,Mateo,Khan,1501,Maple St,1501 Maple St,LAKESIDE,Southfield,130,REP,M,,WILLOW CREEK PHASE TWO (CFR)
7006577,Raj,Khan,3209,Maple Trl,3209 Maple Trl,RIVERTON,Southfield,015,Independent,F,42,
7007648,Aisha,Anderson,6574,Magnolia Dr,6574 Magnolia Dr,LAKESIDE,Southfield,030,REP,F,77,
7000167,Jennifer,Patel,7210,Elm St,7210 Elm St,LAKESIDE,Southfield,210,DEM,F,34,OAK HOLLOW UNIT 5
7008227,Fatima,Ali,7256,Birch St,7256 Birch St,LAKESIDE,Northgate,30,,F,73,PRESTON RIDGE SECTION 2
7006849,Linda,Smith,4949,Cedar Trl,4949 Cedar Trl,LAKESIDE,Southfield,030,GRN,,40,RIVERWALK PH 1
7001800,Yuki,Okafor,6729,Pine Ln,6729 Pine Ln,Lakeside,Northgate,10,DEM,U,24,RIVERWALK
7006184,Yuki,Smith,565,Sycamore Dr,565 Sycamore Dr,RIVERTON,Northgate,45,U,,29,RIVERWALK PH 1
7005110,John,Mensah,3084,Cedar Ct,3084 Cedar Ct,LAKESIDE,Southfield,130,U,F,83,HARBOR LANDING
7004584,Robert,Johnson,4621,Birch Trl,4621 Birch Trl,LAKESIDE,Southfield,015,Independent,,85,
7002582,Michael,Hernandez,631,Hawthorn St,631 Hawthorn St, LAKESIDE ,Southfield,130,DEM,F,43,OAK HOLLOW UNIT 5
7004685,Mateo,Khan,3174,Aspen Dr,3174 Aspen Dr, LAKESIDE ,Northgate,110,IND,F,58,WILLOW CREEK
